date,count-nombre
2021-07-30,<20
2021-07-31,<20
2021-08-01,<20
2021-08-02,<20
2021-08-03,<20
2021-08-04,<20
2021-08-05,<20
2021-08-06,<20
2021-08-07,<20
2021-08-08,<20
2021-08-09,<20
2021-08-10,<20
2021-08-11,<20
2021-08-12,22
2021-08-13,22
2021-08-14,<20
2021-08-15,<20
2021-08-16,<20
2021-08-17,20
2021-08-18,20
2021-08-19,28
2021-08-20,28
2021-08-21,29
2021-08-22,20
2021-08-23,22
2021-08-24,<20
2021-08-25,21
2021-08-26,35
2021-08-27,25
2021-08-28,30
2021-08-29,22
2021-08-30,<20
2021-08-31,24
2021-09-01,28
2021-09-02,27
2021-09-03,28
2021-09-04,23
2021-09-05,<20
2021-09-06,31
