date,os-se,app_version-version_appli,count-nombre
2021-06-30,android,1.4.6,1385
2021-06-30,android,1.5.2,461
2021-06-30,android,1.5.3,433589
2021-06-30,android,2.0.0,<20
2021-06-30,ios,1.1.8,<20
2021-06-30,ios,1.2.1,5290
2021-06-30,ios,1.2.2,5516
2021-06-30,ios,1.2.3,11240
2021-06-30,ios,1.2.4,12080
2021-06-30,ios,1.2.6,5712
2021-06-30,ios,1.2.7,16988
2021-06-30,ios,1.2.8,48531
2021-06-30,ios,1.2.9,40
2021-06-30,ios,1.4.0,233471
2021-06-30,ios,1.4.1,1428150
2021-06-30,ios,1.4.4,537583
2021-06-30,ios,1.4.5,<20
2021-06-30,ios,1.4.6,40
2021-06-30,ios,1.5.2,<20
2021-06-30,ios,1.5.3,<20
2021-06-30,ios,1.5.4,58
2021-06-30,ios,2.0.0,<20
2021-07-31,android,1.2.1,874
2021-07-31,android,1.2.2,980
2021-07-31,android,1.2.3,2299
2021-07-31,android,1.2.4,1603
2021-07-31,android,1.2.5,366
2021-07-31,android,1.2.6,811
2021-07-31,android,1.2.7,2450
2021-07-31,android,1.2.8,5712
2021-07-31,android,1.2.9,10568
2021-07-31,android,1.3.0,<20
2021-07-31,android,1.4.2,5786
2021-07-31,android,1.4.3,40259
2021-07-31,android,1.4.4,244731
2021-07-31,android,1.4.5,256971
2021-07-31,android,1.4.6,583175
2021-07-31,android,1.5.2,273
2021-07-31,android,1.5.3,185946
2021-07-31,ios,1.1.8,<20
2021-07-31,ios,1.2.1,4044
2021-07-31,ios,1.2.2,4106
2021-07-31,ios,1.2.3,8151
2021-07-31,ios,1.2.4,8279
2021-07-31,ios,1.2.6,3765
2021-07-31,ios,1.2.7,10654
2021-07-31,ios,1.2.8,23624
2021-07-31,ios,1.2.9,32
2021-07-31,ios,1.4.0,12792
2021-07-31,ios,1.4.1,43563
2021-07-31,ios,1.4.4,549080
2021-07-31,ios,1.4.5,488003
2021-07-31,ios,1.4.6,1103400
2021-07-31,ios,1.5.2,<20
2021-07-31,ios,1.5.3,<20
2021-07-31,ios,1.5.4,26
2021-07-31,ios,2.0.0,<20
2021-08-31,android,1.2.1,709
2021-08-31,android,1.2.2,789
2021-08-31,android,1.2.3,1873
2021-08-31,android,1.2.4,1238
2021-08-31,android,1.2.5,286
2021-08-31,android,1.2.6,606
2021-08-31,android,1.2.7,1837
2021-08-31,android,1.2.8,3880
2021-08-31,android,1.2.9,6940
2021-08-31,android,1.4.2,2775
2021-08-31,android,1.4.3,6513
2021-08-31,android,1.4.4,4252
2021-08-31,android,1.4.5,4983
2021-08-31,android,1.4.6,246530
2021-08-31,android,1.5.2,159743
2021-08-31,android,1.5.3,774484
2021-08-31,ios,1.2.1,3251
2021-08-31,ios,1.2.2,3267
2021-08-31,ios,1.2.3,6427
2021-08-31,ios,1.2.4,6277
2021-08-31,ios,1.2.6,2856
2021-08-31,ios,1.2.7,7835
2021-08-31,ios,1.2.8,15856
2021-08-31,ios,1.2.9,<20
2021-08-31,ios,1.4.0,7672
2021-08-31,ios,1.4.1,18947
2021-08-31,ios,1.4.4,19545
2021-08-31,ios,1.4.5,12461
2021-08-31,ios,1.4.6,494510
2021-08-31,ios,1.4.7,<20
2021-08-31,ios,1.5.2,207224
2021-08-31,ios,1.5.3,1282018
2021-08-31,ios,1.5.4,<20
2021-08-31,ios,2.0.0,<20
2021-09-30,android,1.2.1,595
2021-09-30,android,1.2.2,650
2021-09-30,android,1.2.3,1549
2021-09-30,android,1.2.4,984
2021-09-30,android,1.2.5,240
2021-09-30,android,1.2.6,494
2021-09-30,android,1.2.7,1464
2021-09-30,android,1.2.8,2953
2021-09-30,android,1.2.9,5480
2021-09-30,android,1.4.2,1849
2021-09-30,android,1.4.3,3910
2021-09-30,android,1.4.4,2599
2021-09-30,android,1.4.5,2833
2021-09-30,android,1.4.6,10659
2021-09-30,android,1.5.2,1950
2021-09-30,android,1.5.3,2473242
2021-09-30,ios,1.2.1,2631
2021-09-30,ios,1.2.2,2611
2021-09-30,ios,1.2.3,5075
2021-09-30,ios,1.2.4,4839
2021-09-30,ios,1.2.6,2183
2021-09-30,ios,1.2.7,5880
2021-09-30,ios,1.2.8,11435
2021-09-30,ios,1.2.9,<20
2021-09-30,ios,1.4.0,5254
2021-09-30,ios,1.4.1,11859
2021-09-30,ios,1.4.4,10185
2021-09-30,ios,1.4.5,5588
2021-09-30,ios,1.4.6,24442
2021-09-30,ios,1.5.2,4986
2021-09-30,ios,1.5.3,222412
2021-09-30,ios,1.5.4,1815714
2021-09-30,ios,2.0.0,<20
