date,region,exposure_status-etat_verification,count-nombre
2021-04-25,NT,exposed-expose,<20
2021-04-25,NT,monitoring-surveillance,<20
2021-04-25,NS,exposed-expose,58
2021-04-25,NS,monitoring-surveillance,37
2021-04-25,NU,exposed-expose,<20
2021-04-25,NU,monitoring-surveillance,<20
2021-04-25,ON,exposed-expose,5812
2021-04-25,ON,monitoring-surveillance,1376
2021-04-25,PE,exposed-expose,<20
2021-04-25,PE,monitoring-surveillance,<20
2021-04-25,QC,exposed-expose,413
2021-04-25,QC,monitoring-surveillance,115
2021-04-25,SK,exposed-expose,165
2021-04-25,SK,monitoring-surveillance,55
2021-04-25,YT,exposed-expose,<20
2021-04-25,YT,monitoring-surveillance,<20
2021-04-25,npts-ptso,exposed-expose,292
2021-04-25,npts-ptso,monitoring-surveillance,69
2021-05-02,AB,exposed-expose,<20
2021-05-02,AB,monitoring-surveillance,<20
2021-05-02,BC,exposed-expose,<20
2021-05-02,BC,monitoring-surveillance,<20
2021-05-02,MB,exposed-expose,394
2021-05-02,MB,monitoring-surveillance,105
2021-05-02,NB,exposed-expose,<20
2021-05-02,NB,monitoring-surveillance,<20
2021-05-02,NL,exposed-expose,102
2021-05-02,NL,monitoring-surveillance,<20
2021-05-02,NT,exposed-expose,<20
2021-05-02,NT,monitoring-surveillance,<20
2021-05-02,NS,exposed-expose,386
2021-05-02,NS,monitoring-surveillance,98
2021-05-02,NU,exposed-expose,<20
2021-05-02,NU,monitoring-surveillance,<20
2021-05-02,ON,exposed-expose,6125
2021-05-02,ON,monitoring-surveillance,1209
2021-05-02,PE,exposed-expose,<20
2021-05-02,PE,monitoring-surveillance,<20
2021-05-02,QC,exposed-expose,345
2021-05-02,QC,monitoring-surveillance,66
2021-05-02,SK,exposed-expose,301
2021-05-02,SK,monitoring-surveillance,61
2021-05-02,YT,exposed-expose,<20
2021-05-02,YT,monitoring-surveillance,<20
2021-05-02,npts-ptso,exposed-expose,337
2021-05-02,npts-ptso,monitoring-surveillance,59
2021-05-09,AB,exposed-expose,<20
2021-05-09,AB,monitoring-surveillance,<20
2021-05-09,BC,exposed-expose,<20
2021-05-09,BC,monitoring-surveillance,<20
2021-05-09,MB,exposed-expose,555
2021-05-09,MB,monitoring-surveillance,117
2021-05-09,NB,exposed-expose,<20
2021-05-09,NB,monitoring-surveillance,<20
2021-05-09,NL,exposed-expose,27
2021-05-09,NL,monitoring-surveillance,<20
2021-05-09,NT,exposed-expose,32
2021-05-09,NT,monitoring-surveillance,<20
2021-05-09,NS,exposed-expose,252
2021-05-09,NS,monitoring-surveillance,47
2021-05-09,NU,exposed-expose,<20
2021-05-09,NU,monitoring-surveillance,<20
2021-05-09,ON,exposed-expose,5024
2021-05-09,ON,monitoring-surveillance,884
2021-05-09,PE,exposed-expose,<20
2021-05-09,PE,monitoring-surveillance,<20
2021-05-09,QC,exposed-expose,393
2021-05-09,QC,monitoring-surveillance,61
2021-05-09,SK,exposed-expose,248
2021-05-09,SK,monitoring-surveillance,46
2021-05-09,YT,exposed-expose,<20
2021-05-09,YT,monitoring-surveillance,<20
2021-05-09,npts-ptso,exposed-expose,270
2021-05-09,npts-ptso,monitoring-surveillance,50
2021-05-16,AB,exposed-expose,<20
2021-05-16,AB,monitoring-surveillance,<20
2021-05-16,BC,exposed-expose,20
2021-05-16,BC,monitoring-surveillance,<20
2021-05-16,MB,exposed-expose,823
2021-05-16,MB,monitoring-surveillance,161
2021-05-16,NB,exposed-expose,40
2021-05-16,NB,monitoring-surveillance,<20
2021-05-16,NL,exposed-expose,27
2021-05-16,NL,monitoring-surveillance,<20
2021-05-16,NT,exposed-expose,30
2021-05-16,NT,monitoring-surveillance,<20
2021-05-16,NS,exposed-expose,117
2021-05-16,NS,monitoring-surveillance,22
2021-05-16,NU,exposed-expose,<20
2021-05-16,NU,monitoring-surveillance,<20
2021-05-16,ON,exposed-expose,4250
2021-05-16,ON,monitoring-surveillance,755
2021-05-16,PE,exposed-expose,<20
2021-05-16,PE,monitoring-surveillance,<20
2021-05-16,QC,exposed-expose,220
2021-05-16,QC,monitoring-surveillance,41
2021-05-16,SK,exposed-expose,303
2021-05-16,SK,monitoring-surveillance,48
2021-05-16,YT,exposed-expose,<20
2021-05-16,YT,monitoring-surveillance,<20
2021-05-16,npts-ptso,exposed-expose,178
2021-05-16,npts-ptso,monitoring-surveillance,47
2021-05-23,AB,exposed-expose,<20
2021-05-23,AB,monitoring-surveillance,<20
2021-05-23,BC,exposed-expose,<20
2021-05-23,BC,monitoring-surveillance,<20
2021-05-23,MB,exposed-expose,904
2021-05-23,MB,monitoring-surveillance,178
2021-05-23,NB,exposed-expose,46
2021-05-23,NB,monitoring-surveillance,<20
2021-05-23,NL,exposed-expose,88
2021-05-23,NL,monitoring-surveillance,33
2021-05-23,NT,exposed-expose,<20
2021-05-23,NT,monitoring-surveillance,<20
2021-05-23,NS,exposed-expose,30
2021-05-23,NS,monitoring-surveillance,<20
2021-05-23,NU,exposed-expose,<20
2021-05-23,NU,monitoring-surveillance,<20
2021-05-23,ON,exposed-expose,2827
2021-05-23,ON,monitoring-surveillance,508
2021-05-23,PE,exposed-expose,<20
2021-05-23,PE,monitoring-surveillance,<20
2021-05-23,QC,exposed-expose,138
2021-05-23,QC,monitoring-surveillance,24
2021-05-23,SK,exposed-expose,149
2021-05-23,SK,monitoring-surveillance,54
2021-05-23,YT,exposed-expose,<20
2021-05-23,YT,monitoring-surveillance,<20
2021-05-23,npts-ptso,exposed-expose,106
2021-05-23,npts-ptso,monitoring-surveillance,21
2021-05-30,AB,exposed-expose,<20
2021-05-30,AB,monitoring-surveillance,<20
2021-05-30,BC,exposed-expose,<20
2021-05-30,BC,monitoring-surveillance,<20
2021-05-30,MB,exposed-expose,467
2021-05-30,MB,monitoring-surveillance,86
2021-05-30,NB,exposed-expose,<20
2021-05-30,NB,monitoring-surveillance,<20
2021-05-30,NL,exposed-expose,23
2021-05-30,NL,monitoring-surveillance,<20
2021-05-30,NT,exposed-expose,<20
2021-05-30,NT,monitoring-surveillance,<20
2021-05-30,NS,exposed-expose,39
2021-05-30,NS,monitoring-surveillance,<20
2021-05-30,NU,exposed-expose,<20
2021-05-30,NU,monitoring-surveillance,<20
2021-05-30,ON,exposed-expose,1645
2021-05-30,ON,monitoring-surveillance,269
2021-05-30,PE,exposed-expose,<20
2021-05-30,PE,monitoring-surveillance,<20
2021-05-30,QC,exposed-expose,69
2021-05-30,QC,monitoring-surveillance,<20
2021-05-30,SK,exposed-expose,147
2021-05-30,SK,monitoring-surveillance,47
2021-05-30,YT,exposed-expose,<20
2021-05-30,YT,monitoring-surveillance,<20
2021-05-30,npts-ptso,exposed-expose,60
2021-05-30,npts-ptso,monitoring-surveillance,<20
2021-06-06,AB,exposed-expose,<20
2021-06-06,AB,monitoring-surveillance,<20
2021-06-06,BC,exposed-expose,<20
2021-06-06,BC,monitoring-surveillance,<20
2021-06-06,MB,exposed-expose,300
2021-06-06,MB,monitoring-surveillance,59
2021-06-06,NB,exposed-expose,<20
2021-06-06,NB,monitoring-surveillance,<20
2021-06-06,NL,exposed-expose,<20
2021-06-06,NL,monitoring-surveillance,<20
2021-06-06,NT,exposed-expose,<20
2021-06-06,NT,monitoring-surveillance,<20
2021-06-06,NS,exposed-expose,47
2021-06-06,NS,monitoring-surveillance,<20
2021-06-06,NU,exposed-expose,<20
2021-06-06,NU,monitoring-surveillance,<20
2021-06-06,ON,exposed-expose,887
2021-06-06,ON,monitoring-surveillance,163
2021-06-06,PE,exposed-expose,<20
2021-06-06,PE,monitoring-surveillance,<20
2021-06-06,QC,exposed-expose,54
2021-06-06,QC,monitoring-surveillance,<20
2021-06-06,SK,exposed-expose,181
2021-06-06,SK,monitoring-surveillance,30
2021-06-06,YT,exposed-expose,<20
2021-06-06,YT,monitoring-surveillance,<20
2021-06-06,npts-ptso,exposed-expose,44
2021-06-06,npts-ptso,monitoring-surveillance,<20
2021-06-13,AB,exposed-expose,<20
2021-06-13,AB,monitoring-surveillance,<20
2021-06-13,BC,exposed-expose,<20
2021-06-13,BC,monitoring-surveillance,<20
2021-06-13,MB,exposed-expose,96
2021-06-13,MB,monitoring-surveillance,34
2021-06-13,NB,exposed-expose,<20
2021-06-13,NB,monitoring-surveillance,<20
2021-06-13,NL,exposed-expose,44
2021-06-13,NL,monitoring-surveillance,20
2021-06-13,NT,exposed-expose,<20
2021-06-13,NT,monitoring-surveillance,<20
2021-06-13,NS,exposed-expose,<20
2021-06-13,NS,monitoring-surveillance,<20
2021-06-13,NU,exposed-expose,<20
2021-06-13,NU,monitoring-surveillance,<20
2021-06-13,ON,exposed-expose,772
2021-06-13,ON,monitoring-surveillance,121
2021-06-13,PE,exposed-expose,<20
2021-06-13,PE,monitoring-surveillance,<20
2021-06-13,QC,exposed-expose,<20
2021-06-13,QC,monitoring-surveillance,<20
2021-06-13,SK,exposed-expose,67
2021-06-13,SK,monitoring-surveillance,<20
2021-06-13,YT,exposed-expose,<20
2021-06-13,YT,monitoring-surveillance,<20
2021-06-13,npts-ptso,exposed-expose,41
2021-06-13,npts-ptso,monitoring-surveillance,<20
2021-06-20,AB,exposed-expose,<20
2021-06-20,AB,monitoring-surveillance,<20
2021-06-20,BC,exposed-expose,<20
2021-06-20,BC,monitoring-surveillance,<20
2021-06-20,MB,exposed-expose,43
2021-06-20,MB,monitoring-surveillance,<20
2021-06-20,NB,exposed-expose,<20
2021-06-20,NB,monitoring-surveillance,<20
2021-06-20,NL,exposed-expose,<20
2021-06-20,NL,monitoring-surveillance,<20
2021-06-20,NT,exposed-expose,<20
2021-06-20,NT,monitoring-surveillance,<20
2021-06-20,NS,exposed-expose,<20
2021-06-20,NS,monitoring-surveillance,<20
2021-06-20,NU,exposed-expose,<20
2021-06-20,NU,monitoring-surveillance,<20
2021-06-20,ON,exposed-expose,340
2021-06-20,ON,monitoring-surveillance,61
2021-06-20,PE,exposed-expose,<20
2021-06-20,PE,monitoring-surveillance,<20
2021-06-20,QC,exposed-expose,<20
2021-06-20,QC,monitoring-surveillance,<20
2021-06-20,SK,exposed-expose,100
2021-06-20,SK,monitoring-surveillance,<20
2021-06-20,YT,exposed-expose,<20
2021-06-20,YT,monitoring-surveillance,<20
2021-06-20,npts-ptso,exposed-expose,23
2021-06-20,npts-ptso,monitoring-surveillance,<20
2021-06-27,AB,exposed-expose,<20
2021-06-27,AB,monitoring-surveillance,<20
2021-06-27,BC,exposed-expose,<20
2021-06-27,BC,monitoring-surveillance,<20
2021-06-27,MB,exposed-expose,<20
2021-06-27,MB,monitoring-surveillance,<20
2021-06-27,NB,exposed-expose,<20
2021-06-27,NB,monitoring-surveillance,<20
2021-06-27,NL,exposed-expose,<20
2021-06-27,NL,monitoring-surveillance,<20
2021-06-27,NT,exposed-expose,<20
2021-06-27,NT,monitoring-surveillance,<20
2021-06-27,NS,exposed-expose,<20
2021-06-27,NS,monitoring-surveillance,<20
2021-06-27,NU,exposed-expose,<20
2021-06-27,NU,monitoring-surveillance,<20
2021-06-27,ON,exposed-expose,211
2021-06-27,ON,monitoring-surveillance,37
2021-06-27,PE,exposed-expose,<20
2021-06-27,PE,monitoring-surveillance,<20
2021-06-27,QC,exposed-expose,<20
2021-06-27,QC,monitoring-surveillance,<20
2021-06-27,SK,exposed-expose,<20
2021-06-27,SK,monitoring-surveillance,<20
2021-06-27,YT,exposed-expose,<20
2021-06-27,YT,monitoring-surveillance,<20
2021-06-27,npts-ptso,exposed-expose,<20
2021-06-27,npts-ptso,monitoring-surveillance,<20
2021-07-04,AB,exposed-expose,<20
2021-07-04,AB,monitoring-surveillance,<20
2021-07-04,BC,exposed-expose,<20
2021-07-04,BC,monitoring-surveillance,<20
2021-07-04,MB,exposed-expose,39
2021-07-04,MB,monitoring-surveillance,<20
2021-07-04,NB,exposed-expose,<20
2021-07-04,NB,monitoring-surveillance,<20
2021-07-04,NL,exposed-expose,<20
2021-07-04,NL,monitoring-surveillance,<20
2021-07-04,NT,exposed-expose,<20
2021-07-04,NT,monitoring-surveillance,<20
2021-07-04,NS,exposed-expose,<20
2021-07-04,NS,monitoring-surveillance,<20
2021-07-04,NU,exposed-expose,<20
2021-07-04,NU,monitoring-surveillance,<20
2021-07-04,ON,exposed-expose,130
2021-07-04,ON,monitoring-surveillance,20
2021-07-04,PE,exposed-expose,<20
2021-07-04,PE,monitoring-surveillance,<20
2021-07-04,QC,exposed-expose,<20
2021-07-04,QC,monitoring-surveillance,<20
2021-07-04,SK,exposed-expose,<20
2021-07-04,SK,monitoring-surveillance,<20
2021-07-04,YT,exposed-expose,<20
2021-07-04,YT,monitoring-surveillance,<20
2021-07-04,npts-ptso,exposed-expose,<20
2021-07-04,npts-ptso,monitoring-surveillance,<20
2021-07-11,AB,exposed-expose,<20
2021-07-11,AB,monitoring-surveillance,<20
2021-07-11,BC,exposed-expose,<20
2021-07-11,BC,monitoring-surveillance,<20
2021-07-11,MB,exposed-expose,36
2021-07-11,MB,monitoring-surveillance,<20
2021-07-11,NB,exposed-expose,<20
2021-07-11,NB,monitoring-surveillance,<20
2021-07-11,NL,exposed-expose,<20
2021-07-11,NL,monitoring-surveillance,<20
2021-07-11,NT,exposed-expose,<20
2021-07-11,NT,monitoring-surveillance,<20
2021-07-11,NS,exposed-expose,<20
2021-07-11,NS,monitoring-surveillance,<20
2021-07-11,NU,exposed-expose,<20
2021-07-11,NU,monitoring-surveillance,<20
2021-07-11,ON,exposed-expose,162
2021-07-11,ON,monitoring-surveillance,27
2021-07-11,PE,exposed-expose,<20
2021-07-11,PE,monitoring-surveillance,<20
2021-07-11,QC,exposed-expose,<20
2021-07-11,QC,monitoring-surveillance,<20
2021-07-11,SK,exposed-expose,<20
2021-07-11,SK,monitoring-surveillance,<20
2021-07-11,YT,exposed-expose,<20
2021-07-11,YT,monitoring-surveillance,<20
2021-07-11,npts-ptso,exposed-expose,<20
2021-07-11,npts-ptso,monitoring-surveillance,<20
2021-07-18,AB,exposed-expose,<20
2021-07-18,AB,monitoring-surveillance,<20
2021-07-18,BC,exposed-expose,<20
2021-07-18,BC,monitoring-surveillance,<20
2021-07-18,MB,exposed-expose,74
2021-07-18,MB,monitoring-surveillance,<20
2021-07-18,NB,exposed-expose,<20
2021-07-18,NB,monitoring-surveillance,<20
2021-07-18,NL,exposed-expose,<20
2021-07-18,NL,monitoring-surveillance,<20
2021-07-18,NT,exposed-expose,<20
2021-07-18,NT,monitoring-surveillance,<20
2021-07-18,NS,exposed-expose,<20
2021-07-18,NS,monitoring-surveillance,<20
2021-07-18,NU,exposed-expose,<20
2021-07-18,NU,monitoring-surveillance,<20
2021-07-18,ON,exposed-expose,133
2021-07-18,ON,monitoring-surveillance,<20
2021-07-18,PE,exposed-expose,<20
2021-07-18,PE,monitoring-surveillance,<20
2021-07-18,QC,exposed-expose,<20
2021-07-18,QC,monitoring-surveillance,<20
2021-07-18,SK,exposed-expose,45
2021-07-18,SK,monitoring-surveillance,<20
2021-07-18,YT,exposed-expose,<20
2021-07-18,YT,monitoring-surveillance,<20
2021-07-18,npts-ptso,exposed-expose,<20
2021-07-18,npts-ptso,monitoring-surveillance,<20
2021-07-25,AB,exposed-expose,20
2021-07-25,AB,monitoring-surveillance,<20
2021-07-25,BC,exposed-expose,<20
2021-07-25,BC,monitoring-surveillance,<20
2021-07-25,MB,exposed-expose,<20
2021-07-25,MB,monitoring-surveillance,<20
2021-07-25,NB,exposed-expose,<20
2021-07-25,NB,monitoring-surveillance,<20
2021-07-25,NL,exposed-expose,<20
2021-07-25,NL,monitoring-surveillance,<20
2021-07-25,NT,exposed-expose,<20
2021-07-25,NT,monitoring-surveillance,<20
2021-07-25,NS,exposed-expose,<20
2021-07-25,NS,monitoring-surveillance,<20
2021-07-25,NU,exposed-expose,<20
2021-07-25,NU,monitoring-surveillance,<20
2021-07-25,ON,exposed-expose,137
2021-07-25,ON,monitoring-surveillance,28
2021-07-25,PE,exposed-expose,<20
2021-07-25,PE,monitoring-surveillance,<20
2021-07-25,QC,exposed-expose,42
2021-07-25,QC,monitoring-surveillance,<20
2021-07-25,SK,exposed-expose,<20
2021-07-25,SK,monitoring-surveillance,<20
2021-07-25,YT,exposed-expose,<20
2021-07-25,YT,monitoring-surveillance,<20
2021-07-25,npts-ptso,exposed-expose,28
2021-07-25,npts-ptso,monitoring-surveillance,<20
2021-08-01,AB,exposed-expose,<20
2021-08-01,AB,monitoring-surveillance,<20
2021-08-01,BC,exposed-expose,<20
2021-08-01,BC,monitoring-surveillance,<20
2021-08-01,MB,exposed-expose,<20
2021-08-01,MB,monitoring-surveillance,<20
2021-08-01,NB,exposed-expose,<20
2021-08-01,NB,monitoring-surveillance,<20
2021-08-01,NL,exposed-expose,<20
2021-08-01,NL,monitoring-surveillance,<20
2021-08-01,NT,exposed-expose,<20
2021-08-01,NT,monitoring-surveillance,<20
2021-08-01,NS,exposed-expose,37
2021-08-01,NS,monitoring-surveillance,<20
2021-08-01,NU,exposed-expose,<20
2021-08-01,NU,monitoring-surveillance,<20
2021-08-01,ON,exposed-expose,89
2021-08-01,ON,monitoring-surveillance,<20
2021-08-01,PE,exposed-expose,<20
2021-08-01,PE,monitoring-surveillance,<20
2021-08-01,QC,exposed-expose,<20
2021-08-01,QC,monitoring-surveillance,<20
2021-08-01,SK,exposed-expose,<20
2021-08-01,SK,monitoring-surveillance,<20
2021-08-01,YT,exposed-expose,<20
2021-08-01,YT,monitoring-surveillance,<20
2021-08-01,npts-ptso,exposed-expose,<20
2021-08-01,npts-ptso,monitoring-surveillance,<20
2021-08-08,AB,exposed-expose,<20
2021-08-08,AB,monitoring-surveillance,<20
2021-08-08,BC,exposed-expose,<20
2021-08-08,BC,monitoring-surveillance,<20
2021-08-08,MB,exposed-expose,<20
2021-08-08,MB,monitoring-surveillance,<20
2021-08-08,NB,exposed-expose,<20
2021-08-08,NB,monitoring-surveillance,<20
2021-08-08,NL,exposed-expose,<20
2021-08-08,NL,monitoring-surveillance,<20
2021-08-08,NT,exposed-expose,<20
2021-08-08,NT,monitoring-surveillance,<20
2021-08-08,NS,exposed-expose,<20
2021-08-08,NS,monitoring-surveillance,<20
2021-08-08,NU,exposed-expose,<20
2021-08-08,NU,monitoring-surveillance,<20
2021-08-08,ON,exposed-expose,311
2021-08-08,ON,monitoring-surveillance,128
2021-08-08,PE,exposed-expose,<20
2021-08-08,PE,monitoring-surveillance,<20
2021-08-08,QC,exposed-expose,56
2021-08-08,QC,monitoring-surveillance,20
2021-08-08,SK,exposed-expose,25
2021-08-08,SK,monitoring-surveillance,<20
2021-08-08,YT,exposed-expose,<20
2021-08-08,YT,monitoring-surveillance,<20
2021-08-08,npts-ptso,exposed-expose,<20
2021-08-08,npts-ptso,monitoring-surveillance,<20
2021-08-15,AB,exposed-expose,<20
2021-08-15,AB,monitoring-surveillance,<20
2021-08-15,BC,exposed-expose,<20
2021-08-15,BC,monitoring-surveillance,<20
2021-08-15,MB,exposed-expose,<20
2021-08-15,MB,monitoring-surveillance,<20
2021-08-15,NB,exposed-expose,<20
2021-08-15,NB,monitoring-surveillance,<20
2021-08-15,NL,exposed-expose,<20
2021-08-15,NL,monitoring-surveillance,<20
2021-08-15,NT,exposed-expose,<20
2021-08-15,NT,monitoring-surveillance,<20
2021-08-15,NS,exposed-expose,<20
2021-08-15,NS,monitoring-surveillance,<20
2021-08-15,NU,exposed-expose,<20
2021-08-15,NU,monitoring-surveillance,<20
2021-08-15,ON,exposed-expose,370
2021-08-15,ON,monitoring-surveillance,325
2021-08-15,PE,exposed-expose,<20
2021-08-15,PE,monitoring-surveillance,<20
2021-08-15,QC,exposed-expose,33
2021-08-15,QC,monitoring-surveillance,33
2021-08-15,SK,exposed-expose,37
2021-08-15,SK,monitoring-surveillance,28
2021-08-15,YT,exposed-expose,<20
2021-08-15,YT,monitoring-surveillance,<20
2021-08-15,npts-ptso,exposed-expose,29
2021-08-15,npts-ptso,monitoring-surveillance,20
2021-08-22,AB,exposed-expose,<20
2021-08-22,AB,monitoring-surveillance,<20
2021-08-22,BC,exposed-expose,21
2021-08-22,BC,monitoring-surveillance,<20
2021-08-22,MB,exposed-expose,<20
2021-08-22,MB,monitoring-surveillance,<20
2021-08-22,NB,exposed-expose,<20
2021-08-22,NB,monitoring-surveillance,<20
2021-08-22,NL,exposed-expose,50
2021-08-22,NL,monitoring-surveillance,30
2021-08-22,NT,exposed-expose,<20
2021-08-22,NT,monitoring-surveillance,<20
2021-08-22,NS,exposed-expose,21
2021-08-22,NS,monitoring-surveillance,<20
2021-08-22,NU,exposed-expose,<20
2021-08-22,NU,monitoring-surveillance,<20
2021-08-22,ON,exposed-expose,586
2021-08-22,ON,monitoring-surveillance,325
2021-08-22,PE,exposed-expose,<20
2021-08-22,PE,monitoring-surveillance,<20
2021-08-22,QC,exposed-expose,93
2021-08-22,QC,monitoring-surveillance,54
2021-08-22,SK,exposed-expose,<20
2021-08-22,SK,monitoring-surveillance,21
2021-08-22,YT,exposed-expose,<20
2021-08-22,YT,monitoring-surveillance,<20
2021-08-22,npts-ptso,exposed-expose,42
2021-08-22,npts-ptso,monitoring-surveillance,<20
2021-08-29,AB,exposed-expose,<20
2021-08-29,AB,monitoring-surveillance,<20
2021-08-29,BC,exposed-expose,<20
2021-08-29,BC,monitoring-surveillance,<20
2021-08-29,MB,exposed-expose,75
2021-08-29,MB,monitoring-surveillance,39
2021-08-29,NB,exposed-expose,<20
2021-08-29,NB,monitoring-surveillance,<20
2021-08-29,NL,exposed-expose,58
2021-08-29,NL,monitoring-surveillance,28
2021-08-29,NT,exposed-expose,<20
2021-08-29,NT,monitoring-surveillance,<20
2021-08-29,NS,exposed-expose,<20
2021-08-29,NS,monitoring-surveillance,<20
2021-08-29,NU,exposed-expose,<20
2021-08-29,NU,monitoring-surveillance,<20
2021-08-29,ON,exposed-expose,655
2021-08-29,ON,monitoring-surveillance,391
2021-08-29,PE,exposed-expose,<20
2021-08-29,PE,monitoring-surveillance,<20
2021-08-29,QC,exposed-expose,58
2021-08-29,QC,monitoring-surveillance,53
2021-08-29,SK,exposed-expose,64
2021-08-29,SK,monitoring-surveillance,26
2021-08-29,YT,exposed-expose,<20
2021-08-29,YT,monitoring-surveillance,<20
2021-08-29,npts-ptso,exposed-expose,37
2021-08-29,npts-ptso,monitoring-surveillance,21
2021-09-05,AB,exposed-expose,<20
2021-09-05,AB,monitoring-surveillance,<20
2021-09-05,BC,exposed-expose,<20
2021-09-05,BC,monitoring-surveillance,<20
